person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_burden,emp_stability,loan_status,pd,risk_bucket,approved,risk_order
27,42000,RENT,1.0,EDUCATION,A,10000,,0.24,N,8,0.23809523809523808,0.037037037037037,0,0.5697445584590455,D - High Risk,False,4
23,96000,OTHER,3.0,EDUCATION,E,12000,,0.13,Y,2,0.125,0.1304347826086956,0,0.5058454856341753,D - High Risk,False,4
27,69476,RENT,3.0,VENTURE,A,6500,6.17,0.09,N,7,0.09355748747769013,0.1111111111111111,0,0.22001160921506896,B - Low Risk,True,2
30,48996,RENT,1.0,HOMEIMPROVEMENT,E,10000,15.45,0.2,N,5,0.20409829373826435,0.0333333333333333,1,0.6670529900915315,D - High Risk,False,4
31,17000,RENT,2.0,MEDICAL,D,4000,14.59,0.24,Y,9,0.23529411764705882,0.064516129032258,1,0.8722071729839274,E - Highest Risk,False,5
32,101000,RENT,3.0,MEDICAL,B,20000,10.75,0.2,N,8,0.19801980198019803,0.09375,0,0.6053176985469688,D - High Risk,False,4
24,80689,MORTGAGE,1.0,DEBTCONSOLIDATION,C,16000,13.22,0.2,Y,2,0.19829220835553793,0.0416666666666666,0,0.6936986826884528,E - Highest Risk,False,5
30,150000,RENT,5.0,DEBTCONSOLIDATION,C,25000,12.53,0.17,N,6,0.16666666666666666,0.1666666666666666,0,0.5432293391645265,D - High Risk,False,4
26,110000,RENT,4.0,VENTURE,B,12000,,0.11,N,2,0.10909090909090909,0.1538461538461538,0,0.23314605347051037,B - Low Risk,True,2
23,60000,RENT,2.0,VENTURE,A,5000,6.91,0.08,N,4,0.08333333333333333,0.0869565217391304,0,0.20950076924361796,B - Low Risk,True,2
27,60000,OWN,0.0,MEDICAL,D,7500,15.37,0.13,Y,5,0.125,0.0,0,0.2829071250604568,B - Low Risk,True,2
23,96000,RENT,1.0,MEDICAL,C,20000,13.04,0.21,N,3,0.20833333333333334,0.0434782608695652,0,0.6393936172275319,D - High Risk,False,4
31,47000,MORTGAGE,0.0,MEDICAL,C,10000,11.03,0.21,Y,7,0.2127659574468085,0.0,0,0.7109755327672559,E - Highest Risk,False,5
37,61260,MORTGAGE,2.0,MEDICAL,A,6350,7.51,0.1,N,14,0.10365654587006203,0.054054054054054,0,0.2282544742693515,B - Low Risk,True,2
33,30000,RENT,3.0,EDUCATION,B,11975,9.99,0.4,N,5,0.39916666666666667,0.0909090909090909,1,0.8295181145972566,E - Highest Risk,False,5
26,110000,RENT,0.0,DEBTCONSOLIDATION,A,2100,7.12,0.02,N,2,0.019090909090909092,0.0,0,0.283851175852974,B - Low Risk,True,2
24,83290,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,9.32,0.07,N,3,0.07203745947892905,0.2083333333333333,1,0.1750054946961354,A - Lowest Risk,True,1
24,85000,MORTGAGE,4.0,EDUCATION,B,1000,9.99,0.01,N,4,0.011764705882352941,0.1666666666666666,0,0.06300436697390631,A - Lowest Risk,True,1
42,82000,MORTGAGE,13.0,HOMEIMPROVEMENT,E,26800,,0.33,Y,15,0.32682926829268294,0.3095238095238095,0,0.8277130894513295,E - Highest Risk,False,5
32,50000,RENT,0.0,VENTURE,B,4675,10.0,0.09,N,7,0.0935,0.0,0,0.2403183661862824,B - Low Risk,True,2
24,52260,RENT,6.0,MEDICAL,B,12000,9.99,0.23,N,4,0.2296211251435132,0.25,1,0.6384728650471805,D - High Risk,False,4
42,42000,RENT,11.0,VENTURE,C,9600,13.23,0.23,N,15,0.22857142857142856,0.2619047619047619,0,0.40761820587455133,C - Medium Risk,True,3
21,36000,RENT,3.0,HOMEIMPROVEMENT,B,11000,10.37,0.31,N,4,0.3055555555555556,0.1428571428571428,1,0.8160644174255178,E - Highest Risk,False,5
22,52000,RENT,0.0,VENTURE,D,8000,15.58,0.15,N,3,0.15384615384615385,0.0,1,0.3437714228916353,C - Medium Risk,True,3
36,61000,MORTGAGE,2.0,VENTURE,B,10000,10.25,0.16,N,14,0.16393442622950818,0.0555555555555555,0,0.18467264861517607,A - Lowest Risk,True,1
26,74000,MORTGAGE,0.0,DEBTCONSOLIDATION,E,16800,16.4,0.23,Y,4,0.22702702702702704,0.0,1,0.7525471775521911,E - Highest Risk,False,5
25,54000,MORTGAGE,7.0,EDUCATION,B,5500,10.59,0.1,N,4,0.10185185185185185,0.28,0,0.11538745168599623,A - Lowest Risk,True,1
43,74000,RENT,2.0,DEBTCONSOLIDATION,E,30600,18.79,0.41,N,17,0.4135135135135135,0.0465116279069767,1,0.9216775997257405,E - Highest Risk,False,5
27,43200,RENT,4.0,EDUCATION,A,10000,7.49,0.23,N,10,0.23148148148148148,0.1481481481481481,0,0.5291794007306088,D - High Risk,False,4
26,30000,RENT,2.0,DEBTCONSOLIDATION,E,6000,16.77,0.2,N,2,0.2,0.0769230769230769,1,0.6363816998914296,D - High Risk,False,4
35,51000,RENT,5.0,EDUCATION,C,5000,12.98,0.1,Y,10,0.09803921568627451,0.1428571428571428,0,0.5137373702770008,D - High Risk,False,4
24,26000,RENT,0.0,PERSONAL,E,4200,16.0,0.16,N,2,0.16153846153846155,0.0,1,0.45218539124485574,C - Medium Risk,True,3
22,40000,RENT,4.0,VENTURE,B,12000,,0.3,N,3,0.3,0.1818181818181818,0,0.6134319960998963,D - High Risk,False,4
28,22000,OWN,5.0,EDUCATION,A,8000,6.99,0.36,N,5,0.36363636363636365,0.1785714285714285,0,0.3186581711193045,C - Medium Risk,True,3
46,55000,MORTGAGE,3.0,MEDICAL,B,5000,9.91,0.09,N,14,0.09090909090909091,0.0652173913043478,0,0.20316365289278396,B - Low Risk,True,2
44,26400,RENT,0.0,EDUCATION,B,5000,10.0,0.19,N,11,0.1893939393939394,0.0,0,0.47780945606444514,D - High Risk,False,4
36,43000,RENT,6.0,DEBTCONSOLIDATION,C,4000,13.92,0.09,Y,14,0.09302325581395349,0.1666666666666666,0,0.6594748232683699,D - High Risk,False,4
23,60000,OWN,2.0,MEDICAL,D,18500,15.33,0.31,N,2,0.30833333333333335,0.0869565217391304,0,0.3623748297120417,C - Medium Risk,True,3
23,65074,RENT,0.0,EDUCATION,D,6000,14.42,0.09,Y,3,0.09220272305375418,0.0,1,0.5417645760500298,D - High Risk,False,4
22,42000,RENT,0.0,VENTURE,C,3600,14.72,0.09,Y,4,0.08571428571428572,0.0,0,0.4745184843323303,D - High Risk,False,4
39,121200,MORTGAGE,16.0,VENTURE,A,1450,6.76,0.01,N,17,0.011963696369636964,0.4102564102564102,0,0.03482321061552163,A - Lowest Risk,True,1
25,30000,RENT,2.0,VENTURE,E,5200,17.19,0.17,Y,2,0.17333333333333334,0.08,1,0.6386204876242517,D - High Risk,False,4
34,397800,MORTGAGE,5.0,MEDICAL,D,14000,14.61,0.03,Y,5,0.03519356460532931,0.1470588235294117,1,0.30296746406560027,B - Low Risk,True,2
42,499800,OWN,4.0,MEDICAL,F,24000,18.43,0.04,Y,11,0.04801920768307323,0.0952380952380952,1,0.15143997130636164,A - Lowest Risk,True,1
24,75000,RENT,1.0,EDUCATION,B,8400,12.69,0.11,N,4,0.112,0.0416666666666666,0,0.3048182859428792,B - Low Risk,True,2
27,120000,MORTGAGE,2.0,MEDICAL,B,16000,12.21,0.13,N,8,0.13333333333333333,0.074074074074074,0,0.2715283978232539,B - Low Risk,True,2
28,48000,OWN,1.0,EDUCATION,D,12000,14.54,0.25,N,7,0.25,0.0357142857142857,0,0.17090992287644882,A - Lowest Risk,True,1
25,75000,RENT,0.0,PERSONAL,B,20000,10.38,0.27,N,3,0.26666666666666666,0.0,0,0.6725951962045453,E - Highest Risk,False,5
22,70000,MORTGAGE,3.0,EDUCATION,D,18000,14.42,0.26,N,3,0.2571428571428571,0.1363636363636363,0,0.3666232440820911,C - Medium Risk,True,3
25,56000,RENT,1.0,PERSONAL,B,6000,10.74,0.11,N,2,0.10714285714285714,0.04,0,0.3318424163992353,C - Medium Risk,True,3
30,90000,MORTGAGE,5.0,PERSONAL,B,7500,10.71,0.08,N,5,0.08333333333333333,0.1666666666666666,0,0.1255401193009429,A - Lowest Risk,True,1
32,40704,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,9.63,0.25,N,7,0.2456761006289308,0.28125,0,0.4652068228316768,D - High Risk,False,4
30,155000,RENT,9.0,MEDICAL,A,6000,7.14,0.04,N,8,0.03870967741935484,0.3,0,0.23539841581609963,B - Low Risk,True,2
30,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7500,7.9,0.17,N,5,0.16666666666666666,0.2,0,0.32856561345322477,C - Medium Risk,True,3
29,42000,RENT,4.0,VENTURE,G,1600,19.16,0.04,Y,6,0.0380952380952381,0.1379310344827586,0,0.34110248504007246,C - Medium Risk,True,3
22,72000,OWN,1.0,VENTURE,B,15000,10.25,0.21,N,4,0.20833333333333334,0.0454545454545454,0,0.1025712365764311,A - Lowest Risk,True,1
40,81000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,20000,6.17,0.25,N,14,0.24691358024691357,0.25,0,0.4655440709379996,D - High Risk,False,4
26,75000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,29700,12.99,0.4,Y,4,0.396,0.2307692307692307,0,0.9160419733936774,E - Highest Risk,False,5
40,85000,MORTGAGE,1.0,EDUCATION,C,10000,12.87,0.12,N,11,0.11764705882352941,0.025,0,0.1623147214920605,A - Lowest Risk,True,1
30,14400,OWN,2.0,VENTURE,B,1000,10.62,0.07,N,10,0.06944444444444445,0.0666666666666666,0,0.0328763283722513,A - Lowest Risk,True,1
28,36400,OWN,3.0,PERSONAL,B,7000,11.11,0.19,N,9,0.19230769230769232,0.1071428571428571,0,0.1222893057439931,A - Lowest Risk,True,1
39,105201,MORTGAGE,20.0,VENTURE,A,15000,6.91,0.14,N,15,0.14258419596771893,0.5128205128205128,0,0.08657856288507833,A - Lowest Risk,True,1
41,24000,OWN,3.0,EDUCATION,C,4500,12.99,0.19,Y,14,0.1875,0.073170731707317,0,0.2615520694831202,B - Low Risk,True,2
31,42100,RENT,4.0,DEBTCONSOLIDATION,B,5000,10.36,0.12,N,9,0.1187648456057007,0.1290322580645161,0,0.452796741203222,C - Medium Risk,True,3
26,103000,MORTGAGE,0.0,PERSONAL,C,14000,13.57,0.14,N,4,0.13592233009708737,0.0,1,0.21430578962427993,B - Low Risk,True,2
37,59000,RENT,0.0,PERSONAL,D,5000,14.84,0.08,Y,14,0.0847457627118644,0.0,1,0.5801919723629787,D - High Risk,False,4
25,56000,MORTGAGE,5.0,PERSONAL,C,10250,14.65,0.18,Y,4,0.18303571428571427,0.2,0,0.5110622008771457,D - High Risk,False,4
36,110000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,15000,9.63,0.14,N,15,0.13636363636363635,0.25,0,0.25923397391097275,B - Low Risk,True,2
23,27040,RENT,2.0,VENTURE,C,4000,12.29,0.15,Y,4,0.14792899408284024,0.0869565217391304,0,0.5886414259361927,D - High Risk,False,4
27,68500,RENT,4.0,HOMEIMPROVEMENT,A,8000,6.62,0.12,N,10,0.11678832116788321,0.1481481481481481,0,0.4617445065608339,C - Medium Risk,True,3
22,24000,OWN,4.0,MEDICAL,C,4750,,0.2,Y,4,0.19791666666666666,0.1818181818181818,0,0.3874015239098475,C - Medium Risk,True,3
22,65000,MORTGAGE,0.0,MEDICAL,B,3000,10.36,0.05,N,3,0.046153846153846156,0.0,0,0.15662711466344562,A - Lowest Risk,True,1
26,65000,MORTGAGE,3.0,VENTURE,A,10000,7.29,0.15,N,3,0.15384615384615385,0.1153846153846153,0,0.16027906272854642,A - Lowest Risk,True,1
31,48996,RENT,9.0,PERSONAL,C,14000,13.23,0.29,N,8,0.2857376112335701,0.2903225806451613,0,0.6364232683341414,D - High Risk,False,4
39,45500,RENT,4.0,PERSONAL,D,10000,16.29,0.22,N,15,0.21978021978021978,0.1025641025641025,0,0.5526571539470119,D - High Risk,False,4
23,35000,RENT,2.0,DEBTCONSOLIDATION,A,11900,7.66,0.34,N,3,0.34,0.0869565217391304,1,0.8547751978894824,E - Highest Risk,False,5
27,18000,OWN,4.0,EDUCATION,A,5000,7.9,0.28,N,9,0.2777777777777778,0.1481481481481481,1,0.19058299918198357,B - Low Risk,True,2
23,94000,MORTGAGE,1.0,PERSONAL,A,13000,6.03,0.14,N,4,0.13829787234042554,0.0434782608695652,0,0.21131103439083787,B - Low Risk,True,2
23,47800,MORTGAGE,4.0,MEDICAL,B,18000,10.95,0.38,N,3,0.37656903765690375,0.1739130434782608,1,0.7341146363714086,E - Highest Risk,False,5
26,76596,MORTGAGE,2.0,EDUCATION,C,24000,12.73,0.31,Y,3,0.31333228889237036,0.0769230769230769,0,0.7512647090015845,E - Highest Risk,False,5
30,36000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13500,9.91,0.38,N,5,0.375,0.0666666666666666,0,0.7664860724525991,E - Highest Risk,False,5
27,102000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,7200,11.26,0.07,N,8,0.07058823529411765,0.074074074074074,0,0.19354229727460365,B - Low Risk,True,2
22,78000,MORTGAGE,3.0,EDUCATION,E,16000,16.45,0.21,N,3,0.20512820512820512,0.1363636363636363,0,0.2697666446076038,B - Low Risk,True,2
36,70000,MORTGAGE,2.0,PERSONAL,A,11000,7.51,0.16,N,12,0.15714285714285714,0.0555555555555555,0,0.2387550182588225,B - Low Risk,True,2
24,35000,RENT,4.0,MEDICAL,A,1850,7.12,0.05,N,3,0.05285714285714286,0.1666666666666666,0,0.2921937111404111,B - Low Risk,True,2
31,50000,MORTGAGE,5.0,VENTURE,A,2000,6.39,0.04,N,5,0.04,0.1612903225806451,0,0.06253038335784251,A - Lowest Risk,True,1
24,72400,MORTGAGE,0.0,HOMEIMPROVEMENT,B,15000,,0.21,N,3,0.20718232044198895,0.0,0,0.4643446485170114,D - High Risk,False,4
27,48000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,8000,10.59,0.17,N,9,0.16666666666666666,0.0,0,0.38514781927317426,C - Medium Risk,True,3
26,54200,MORTGAGE,3.0,HOMEIMPROVEMENT,A,7000,7.49,0.13,N,3,0.12915129151291513,0.1153846153846153,0,0.2825766171411243,B - Low Risk,True,2
22,50004,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6250,,0.12,N,4,0.12499000079993601,0.1818181818181818,0,0.25906231382785755,B - Low Risk,True,2
29,39000,RENT,2.0,PERSONAL,B,6000,12.69,0.15,N,5,0.15384615384615385,0.0689655172413793,1,0.4200477803531093,C - Medium Risk,True,3
46,90000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,20000,6.91,0.22,N,15,0.2222222222222222,0.108695652173913,0,0.44915065686794076,C - Medium Risk,True,3
32,67000,RENT,11.0,DEBTCONSOLIDATION,A,3000,7.14,0.04,N,9,0.04477611940298507,0.34375,0,0.2503255805850803,B - Low Risk,True,2
38,90000,MORTGAGE,5.0,EDUCATION,A,25000,,0.28,N,17,0.2777777777777778,0.131578947368421,0,0.4043835726345828,C - Medium Risk,True,3
32,52020,MORTGAGE,5.0,MEDICAL,C,15000,11.03,0.25,N,6,0.28835063437139563,0.15625,1,0.5567593392510778,D - High Risk,False,4
35,54084,RENT,2.0,DEBTCONSOLIDATION,C,3000,12.61,0.06,N,6,0.05546927002440648,0.0571428571428571,0,0.3381546160407202,C - Medium Risk,True,3
29,66000,RENT,0.0,DEBTCONSOLIDATION,D,3150,15.62,0.05,Y,8,0.04772727272727273,0.0,1,0.6166370663983792,D - High Risk,False,4
36,54000,RENT,14.0,PERSONAL,C,3800,,0.07,N,15,0.07037037037037037,0.3888888888888889,1,0.18809951662767674,B - Low Risk,True,2
27,52000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7000,11.89,0.13,N,8,0.1346153846153846,0.074074074074074,0,0.30461885618765444,B - Low Risk,True,2
33,24000,RENT,1.0,VENTURE,B,8000,11.12,0.33,N,9,0.3333333333333333,0.0303030303030303,1,0.7088111484690295,E - Highest Risk,False,5
22,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,4500,5.42,0.06,N,2,0.06428571428571428,0.0454545454545454,0,0.18723317970153008,A - Lowest Risk,True,1
30,39996,MORTGAGE,2.0,PERSONAL,B,10000,10.75,0.25,N,8,0.25002500250025,0.0666666666666666,0,0.40752405969887007,C - Medium Risk,True,3
40,250000,MORTGAGE,8.0,EDUCATION,A,28000,7.9,0.11,N,13,0.112,0.2,0,0.12452449581049206,A - Lowest Risk,True,1
25,96000,MORTGAGE,0.0,MEDICAL,B,5000,11.83,0.05,N,4,0.052083333333333336,0.0,0,0.164077504085432,A - Lowest Risk,True,1
33,30929,MORTGAGE,12.0,EDUCATION,A,5300,7.68,0.17,N,7,0.1713602120986776,0.3636363636363636,0,0.16572634291118155,A - Lowest Risk,True,1
32,27000,RENT,5.0,EDUCATION,C,4500,13.11,0.17,Y,5,0.16666666666666666,0.15625,0,0.6517436815480003,D - High Risk,False,4
29,20400,RENT,4.0,HOMEIMPROVEMENT,A,2000,7.9,0.1,N,9,0.09803921568627451,0.1379310344827586,1,0.42083515122341786,C - Medium Risk,True,3
27,31200,RENT,2.0,PERSONAL,A,6000,6.62,0.19,N,10,0.19230769230769232,0.074074074074074,1,0.5075599213261849,D - High Risk,False,4
23,46000,MORTGAGE,5.0,PERSONAL,B,9500,12.69,0.21,N,4,0.20652173913043478,0.217391304347826,1,0.29285316242149745,B - Low Risk,True,2
27,45000,RENT,6.0,VENTURE,B,3600,12.42,0.08,N,8,0.08,0.2222222222222222,0,0.18337327452387858,A - Lowest Risk,True,1
33,49548,RENT,6.0,DEBTCONSOLIDATION,C,2800,12.84,0.06,Y,5,0.05651085815774602,0.1818181818181818,0,0.5764846528963443,D - High Risk,False,4
38,36000,RENT,10.0,MEDICAL,B,9000,11.83,0.25,N,11,0.25,0.2631578947368421,0,0.6502634523095357,D - High Risk,False,4
25,28800,RENT,2.0,MEDICAL,A,1600,6.62,0.06,N,2,0.05555555555555555,0.08,0,0.3124190736223978,C - Medium Risk,True,3
26,108000,MORTGAGE,5.0,PERSONAL,A,13000,8.94,0.12,N,2,0.12037037037037036,0.1923076923076923,0,0.16332824608143365,A - Lowest Risk,True,1
26,92700,MORTGAGE,6.0,EDUCATION,B,1500,9.63,0.02,N,2,0.016181229773462782,0.2307692307692307,0,0.060289171863484016,A - Lowest Risk,True,1
22,31200,MORTGAGE,3.0,VENTURE,B,3200,10.99,0.1,N,2,0.10256410256410256,0.1363636363636363,0,0.10880019845466982,A - Lowest Risk,True,1
36,20004,RENT,1.0,EDUCATION,B,4375,10.74,0.22,N,11,0.21870625874825034,0.0277777777777777,0,0.5314247675373728,D - High Risk,False,4
38,90000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,9600,13.92,0.11,Y,17,0.10666666666666667,0.0,0,0.543893970527324,D - High Risk,False,4
58,780000,MORTGAGE,7.0,PERSONAL,A,4500,6.91,0.01,N,19,0.0057692307692307696,0.1206896551724138,0,0.06727642189572017,A - Lowest Risk,True,1
24,45000,MORTGAGE,5.0,PERSONAL,A,10000,5.79,0.22,N,4,0.2222222222222222,0.2083333333333333,0,0.3216903242744504,C - Medium Risk,True,3
23,43000,MORTGAGE,1.0,PERSONAL,A,9000,9.63,0.21,N,2,0.20930232558139536,0.0434782608695652,0,0.3290873218849246,C - Medium Risk,True,3
22,32000,RENT,2.0,EDUCATION,B,2000,12.53,0.06,N,2,0.0625,0.0909090909090909,1,0.21441554045559558,B - Low Risk,True,2
29,44000,MORTGAGE,3.0,EDUCATION,B,5500,10.99,0.13,N,7,0.125,0.1034482758620689,0,0.15829079700848794,A - Lowest Risk,True,1
27,290000,MORTGAGE,0.0,MEDICAL,B,7875,9.99,0.03,N,6,0.027155172413793102,0.0,0,0.13762998893853248,A - Lowest Risk,True,1
36,123000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,2500,14.91,0.02,Y,14,0.02032520325203252,0.0277777777777777,1,0.33867112187926296,C - Medium Risk,True,3
27,66240,RENT,7.0,MEDICAL,A,5000,5.79,0.08,N,9,0.07548309178743962,0.2592592592592592,0,0.31439271151201764,C - Medium Risk,True,3
23,58216,RENT,5.0,MEDICAL,A,10000,7.49,0.17,N,4,0.17177408272639824,0.217391304347826,0,0.5268984701666977,D - High Risk,False,4
24,33660,RENT,3.0,PERSONAL,A,1800,7.51,0.05,N,4,0.053475935828877004,0.125,0,0.22588818831948942,B - Low Risk,True,2
26,5500,RENT,0.0,EDUCATION,A,1000,9.63,0.18,N,3,0.18181818181818182,0.0,1,0.45327761553156287,C - Medium Risk,True,3
41,82000,MORTGAGE,18.0,HOMEIMPROVEMENT,A,12000,7.51,0.15,N,17,0.14634146341463414,0.4390243902439024,0,0.21399896588474818,B - Low Risk,True,2
25,34000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,10000,11.26,0.29,N,3,0.29411764705882354,0.04,0,0.6272294849641076,D - High Risk,False,4
24,55000,RENT,0.0,DEBTCONSOLIDATION,A,6000,6.03,0.11,N,4,0.10909090909090909,0.0,0,0.4650303508784066,D - High Risk,False,4
34,222000,MORTGAGE,0.0,MEDICAL,A,13000,8.49,0.06,N,7,0.05855855855855856,0.0,0,0.17366980069352284,A - Lowest Risk,True,1
22,42000,RENT,0.0,VENTURE,D,16000,16.0,0.38,N,3,0.38095238095238093,0.0,1,0.7882189239797693,E - Highest Risk,False,5
25,30004,RENT,3.0,DEBTCONSOLIDATION,D,3800,14.84,0.13,N,2,0.12664978002932942,0.12,1,0.472036015882891,D - High Risk,False,4
29,120000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5000,5.42,0.04,N,9,0.041666666666666664,0.2758620689655172,0,0.12976669503808688,A - Lowest Risk,True,1
31,35000,RENT,1.0,VENTURE,D,3000,14.74,0.09,Y,9,0.08571428571428572,0.032258064516129,1,0.4701243130387498,D - High Risk,False,4
23,48600,MORTGAGE,5.0,MEDICAL,B,6000,11.86,0.12,N,4,0.12345679012345678,0.217391304347826,0,0.23077906694793085,B - Low Risk,True,2
22,65000,RENT,1.0,DEBTCONSOLIDATION,B,9000,9.91,0.14,N,4,0.13846153846153847,0.0454545454545454,0,0.5187615821933746,D - High Risk,False,4
30,85332,RENT,3.0,VENTURE,C,14000,14.22,0.16,N,7,0.16406506351661745,0.1,0,0.3414450514076048,C - Medium Risk,True,3
21,18000,OWN,3.0,HOMEIMPROVEMENT,D,4900,14.54,0.27,Y,4,0.2722222222222222,0.1428571428571428,1,0.5919617289743508,D - High Risk,False,4
25,19200,RENT,2.0,HOMEIMPROVEMENT,C,6000,13.11,0.31,Y,2,0.3125,0.08,1,0.9375287526693038,E - Highest Risk,False,5
25,175000,RENT,4.0,HOMEIMPROVEMENT,D,10000,15.05,0.06,N,3,0.05714285714285714,0.16,0,0.33240274546496046,C - Medium Risk,True,3
32,53000,RENT,4.0,MEDICAL,A,9000,5.79,0.17,N,6,0.16981132075471697,0.125,0,0.5343062998569934,D - High Risk,False,4
26,105000,MORTGAGE,0.0,MEDICAL,A,5000,7.68,0.05,N,2,0.047619047619047616,0.0,0,0.15775305016337354,A - Lowest Risk,True,1
24,65000,MORTGAGE,5.0,MEDICAL,B,2000,9.62,0.03,N,3,0.03076923076923077,0.2083333333333333,0,0.11833420064929248,A - Lowest Risk,True,1
32,45000,MORTGAGE,0.0,VENTURE,B,14000,12.69,0.31,N,9,0.3111111111111111,0.0,0,0.46050350914378196,C - Medium Risk,True,3
35,115000,RENT,2.0,MEDICAL,A,14000,,0.12,N,5,0.12173913043478261,0.0571428571428571,0,0.4489349396391626,C - Medium Risk,True,3
21,30000,RENT,2.0,PERSONAL,B,7000,10.99,0.23,N,2,0.23333333333333334,0.0952380952380952,1,0.5869166570058852,D - High Risk,False,4
24,30000,MORTGAGE,2.0,EDUCATION,A,1000,8.0,0.03,N,2,0.03333333333333333,0.0833333333333333,0,0.0798205604200756,A - Lowest Risk,True,1
29,107220,MORTGAGE,9.0,HOMEIMPROVEMENT,B,10000,,0.09,N,10,0.09326618168252192,0.3103448275862069,0,0.19111245162591592,B - Low Risk,True,2
36,33600,RENT,3.0,EDUCATION,B,12000,11.36,0.36,N,13,0.35714285714285715,0.0833333333333333,1,0.7777507497625133,E - Highest Risk,False,5
27,48000,RENT,3.0,DEBTCONSOLIDATION,D,10800,15.99,0.23,N,8,0.225,0.1111111111111111,1,0.681799811469696,E - Highest Risk,False,5
25,66000,RENT,1.0,HOMEIMPROVEMENT,B,5050,11.49,0.08,N,2,0.07651515151515151,0.04,0,0.39673806555318253,C - Medium Risk,True,3
45,54000,RENT,1.0,DEBTCONSOLIDATION,B,19425,11.99,0.36,N,17,0.3597222222222222,0.0222222222222222,1,0.88486538814735,E - Highest Risk,False,5
23,36707,RENT,3.0,PERSONAL,D,9250,16.32,0.25,Y,4,0.25199553218732124,0.1304347826086956,0,0.8335314462883627,E - Highest Risk,False,5
30,101500,RENT,2.0,HOMEIMPROVEMENT,B,18000,12.18,0.18,N,7,0.17733990147783252,0.0666666666666666,0,0.6067757590478028,D - High Risk,False,4
26,120000,MORTGAGE,2.0,EDUCATION,A,10000,5.42,0.08,N,4,0.08333333333333333,0.0769230769230769,0,0.11869957353196825,A - Lowest Risk,True,1
34,72000,OWN,2.0,MEDICAL,A,13150,6.03,0.18,N,10,0.18263888888888888,0.0588235294117647,0,0.16561024595001297,A - Lowest Risk,True,1
22,30000,RENT,4.0,VENTURE,D,5000,15.21,0.17,Y,3,0.16666666666666666,0.1818181818181818,1,0.608068809027715,D - High Risk,False,4
43,33000,RENT,0.0,DEBTCONSOLIDATION,D,6000,15.62,0.18,N,14,0.18181818181818182,0.0,1,0.6293212452039674,D - High Risk,False,4
30,85000,OWN,12.0,VENTURE,A,7800,6.03,0.09,N,10,0.09176470588235294,0.4,0,0.02731204593634197,A - Lowest Risk,True,1
49,41869,MORTGAGE,8.0,EDUCATION,A,8000,7.14,0.19,N,15,0.19107215362201152,0.1632653061224489,0,0.22109763682961475,B - Low Risk,True,2
32,45000,RENT,0.0,EDUCATION,B,5600,11.36,0.12,N,10,0.12444444444444444,0.0,0,0.34215112342811366,C - Medium Risk,True,3
30,36000,RENT,2.0,DEBTCONSOLIDATION,A,3200,7.88,0.09,N,10,0.08888888888888889,0.0666666666666666,0,0.4094134123740499,C - Medium Risk,True,3
27,42000,OWN,4.0,EDUCATION,C,10000,14.65,0.24,N,7,0.23809523809523808,0.1481481481481481,0,0.14220031851344545,A - Lowest Risk,True,1
30,69000,RENT,3.0,EDUCATION,B,11200,12.42,0.16,N,6,0.16231884057971013,0.1,1,0.3873432824245046,C - Medium Risk,True,3
29,30996,RENT,0.0,DEBTCONSOLIDATION,B,18000,10.75,0.58,N,7,0.5807200929152149,0.0,1,0.9810017258853776,E - Highest Risk,False,5
23,100000,MORTGAGE,5.0,MEDICAL,B,8000,11.49,0.08,N,4,0.08,0.217391304347826,0,0.17092185093236978,A - Lowest Risk,True,1
35,50000,RENT,1.0,EDUCATION,A,3000,7.88,0.06,N,8,0.06,0.0285714285714285,0,0.2215248356204255,B - Low Risk,True,2
29,40000,MORTGAGE,8.0,EDUCATION,A,8000,8.59,0.2,N,10,0.2,0.2758620689655172,0,0.23094954259413855,B - Low Risk,True,2
30,85000,RENT,4.0,HOMEIMPROVEMENT,A,7000,8.9,0.08,N,5,0.08235294117647059,0.1333333333333333,0,0.38428956595182506,C - Medium Risk,True,3
31,39000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,12000,13.3,0.31,N,7,0.3076923076923077,0.0,1,0.6773256500595438,E - Highest Risk,False,5
