person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_burden,emp_stability
21,27000,RENT,3.0,PERSONAL,C,2600,13.22,0.1,Y,2,0.0962962962962963,0.14285714285714285
24,33996,RENT,2.0,VENTURE,D,5000,12.92,0.15,N,4,0.14707612660312977,0.08333333333333333
24,100400,MORTGAGE,6.0,HOMEIMPROVEMENT,E,10000,16.4,0.1,Y,4,0.099601593625498,0.25
34,28000,OWN,1.0,VENTURE,B,3000,9.99,0.11,N,10,0.10714285714285714,0.029411764705882353
21,120000,RENT,2.0,DEBTCONSOLIDATION,B,10000,11.71,0.08,N,3,0.08333333333333333,0.09523809523809523
26,71040,MORTGAGE,1.0,DEBTCONSOLIDATION,A,3000,5.79,0.04,N,2,0.04222972972972973,0.038461538461538464
28,92004,MORTGAGE,2.0,VENTURE,A,7000,9.63,0.08,N,8,0.07608364853702013,0.07142857142857142
29,33000,MORTGAGE,2.0,PERSONAL,A,16000,8.63,0.48,N,7,0.48484848484848486,0.06896551724137931
36,93000,RENT,1.0,MEDICAL,C,12000,13.48,0.13,N,13,0.12903225806451613,0.027777777777777776
34,68000,MORTGAGE,1.0,EDUCATION,C,15000,11.78,0.22,N,5,0.22058823529411764,0.029411764705882353
40,44940,RENT,2.0,EDUCATION,A,9000,8.94,0.2,N,13,0.20026702269692923,0.05
25,44000,RENT,7.0,MEDICAL,C,7500,13.92,0.17,N,3,0.17045454545454544,0.28
27,19200,RENT,4.0,PERSONAL,A,1500,7.14,0.08,N,10,0.078125,0.14814814814814814
47,56004,RENT,2.0,VENTURE,B,10800,10.36,0.19,N,11,0.19284336833083351,0.0425531914893617
29,52000,RENT,4.0,MEDICAL,C,10000,13.23,0.19,Y,9,0.19230769230769232,0.13793103448275862
37,78000,MORTGAGE,5.0,DEBTCONSOLIDATION,B,12000,9.83,0.15,N,11,0.15384615384615385,0.13513513513513514
26,38000,RENT,6.0,PERSONAL,C,1000,15.27,0.03,Y,3,0.02631578947368421,0.23076923076923078
22,18000,RENT,0.0,MEDICAL,B,3600,,0.2,N,3,0.2,0.0
24,56000,MORTGAGE,5.0,MEDICAL,A,17400,5.99,0.31,N,2,0.3107142857142857,0.20833333333333334
30,54000,MORTGAGE,8.0,PERSONAL,A,5000,8.0,0.09,N,8,0.09259259259259259,0.26666666666666666
24,75000,RENT,4.0,VENTURE,A,10000,6.62,0.13,N,2,0.13333333333333333,0.16666666666666666
28,41500,RENT,4.0,DEBTCONSOLIDATION,C,10000,,0.24,Y,6,0.24096385542168675,0.14285714285714285
37,45000,RENT,1.0,MEDICAL,A,7200,9.63,0.16,N,14,0.16,0.02702702702702703
23,130000,RENT,0.0,MEDICAL,A,8400,,0.06,N,4,0.06461538461538462,0.0
22,18996,RENT,1.0,MEDICAL,D,1500,,0.08,Y,3,0.07896399241945673,0.045454545454545456
31,80000,RENT,5.0,EDUCATION,E,13750,16.7,0.17,N,6,0.171875,0.16129032258064516
25,24000,OWN,0.0,MEDICAL,A,7000,9.63,0.29,N,3,0.2916666666666667,0.0
24,40000,RENT,3.0,VENTURE,A,10000,,0.25,N,2,0.25,0.125
34,36000,RENT,3.0,VENTURE,C,3600,13.49,0.1,Y,7,0.1,0.08823529411764706
34,70000,MORTGAGE,5.0,VENTURE,A,6000,,0.09,N,6,0.08571428571428572,0.14705882352941177
27,86000,RENT,4.0,EDUCATION,A,12000,7.51,0.14,N,8,0.13953488372093023,0.14814814814814814
25,24000,RENT,0.0,VENTURE,E,7000,16.45,0.29,Y,2,0.2916666666666667,0.0
21,24996,RENT,3.0,EDUCATION,B,6000,11.83,0.24,N,3,0.2400384061449832,0.14285714285714285
27,150000,MORTGAGE,2.0,MEDICAL,A,18000,,0.12,N,5,0.12,0.07407407407407407
23,78204,RENT,0.0,EDUCATION,A,10000,7.49,0.13,N,2,0.12787069715104088,0.0
26,44000,MORTGAGE,6.0,EDUCATION,A,10000,5.42,0.23,N,4,0.22727272727272727,0.23076923076923078
23,32000,MORTGAGE,0.0,HOMEIMPROVEMENT,D,2500,12.8,0.08,Y,3,0.078125,0.0
29,49000,RENT,2.0,DEBTCONSOLIDATION,D,12000,15.37,0.24,N,7,0.24489795918367346,0.06896551724137931
27,26400,RENT,0.0,PERSONAL,B,8000,10.59,0.3,N,7,0.30303030303030304,0.0
41,37200,RENT,4.0,PERSONAL,A,7000,9.32,0.19,N,16,0.1881720430107527,0.0975609756097561
35,85000,MORTGAGE,2.0,MEDICAL,B,14000,10.65,0.16,N,5,0.16470588235294117,0.05714285714285714
26,158000,RENT,0.0,HOMEIMPROVEMENT,D,4000,14.84,0.03,N,3,0.02531645569620253,0.0
33,50750,RENT,2.0,PERSONAL,C,7500,11.91,0.15,Y,6,0.1477832512315271,0.06060606060606061
23,37000,RENT,4.0,DEBTCONSOLIDATION,A,6400,,0.17,N,4,0.17297297297297298,0.17391304347826086
28,32000,RENT,5.0,MEDICAL,A,5000,6.99,0.16,N,7,0.15625,0.17857142857142858
29,108000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,11400,9.32,0.11,N,5,0.10555555555555556,0.3103448275862069
24,60000,RENT,0.0,EDUCATION,A,7000,9.32,0.12,N,3,0.11666666666666667,0.0
23,44160,RENT,4.0,EDUCATION,C,10000,14.27,0.23,Y,3,0.22644927536231885,0.17391304347826086
32,95000,MORTGAGE,5.0,VENTURE,B,4800,10.99,0.05,N,8,0.05052631578947368,0.15625
27,53000,MORTGAGE,3.0,EDUCATION,C,6400,13.11,0.12,Y,8,0.12075471698113208,0.1111111111111111
26,87000,MORTGAGE,0.0,PERSONAL,B,15000,10.62,0.17,N,4,0.1724137931034483,0.0
22,56000,RENT,1.0,EDUCATION,A,12000,6.91,0.21,N,2,0.21428571428571427,0.045454545454545456
35,91000,OWN,0.0,MEDICAL,A,10000,8.59,0.11,N,8,0.10989010989010989,0.0
27,36000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5500,10.36,0.15,N,5,0.1527777777777778,0.18518518518518517
27,150000,MORTGAGE,4.0,VENTURE,C,6000,13.49,0.04,N,6,0.04,0.14814814814814814
31,57200,MORTGAGE,3.0,DEBTCONSOLIDATION,C,7500,13.11,0.13,Y,5,0.13111888111888112,0.0967741935483871
27,36000,RENT,1.0,MEDICAL,C,4000,,0.11,N,10,0.1111111111111111,0.037037037037037035
23,58000,RENT,4.0,EDUCATION,B,8000,10.37,0.14,N,2,0.13793103448275862,0.17391304347826086
42,58752,RENT,8.0,MEDICAL,B,3000,10.01,0.05,N,16,0.05106209150326797,0.19047619047619047
23,48000,RENT,2.0,DEBTCONSOLIDATION,B,15000,10.75,0.31,N,3,0.3125,0.08695652173913043
21,57000,RENT,3.0,PERSONAL,A,3000,5.42,0.05,N,3,0.05263157894736842,0.14285714285714285
32,53408,MORTGAGE,8.0,VENTURE,B,1400,10.99,0.03,N,10,0.0262133013780707,0.25
26,53000,OWN,2.0,HOMEIMPROVEMENT,B,2500,9.91,0.05,N,2,0.04716981132075472,0.07692307692307693
35,66000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,9100,12.42,0.14,N,7,0.13787878787878788,0.17142857142857143
41,118075,MORTGAGE,5.0,MEDICAL,B,28000,11.71,0.24,N,13,0.237137412661444,0.12195121951219512
30,55000,MORTGAGE,0.0,EDUCATION,D,12000,13.55,0.22,N,5,0.21818181818181817,0.0
24,45000,RENT,5.0,EDUCATION,A,1000,7.4,0.02,N,3,0.022222222222222223,0.20833333333333334
24,120000,RENT,2.0,MEDICAL,B,14000,10.0,0.12,N,3,0.11666666666666667,0.08333333333333333
34,65000,MORTGAGE,3.0,EDUCATION,E,10000,,0.15,N,8,0.15384615384615385,0.08823529411764706
24,33500,RENT,5.0,HOMEIMPROVEMENT,C,2000,13.8,0.06,N,2,0.05970149253731343,0.20833333333333334
31,49000,RENT,8.0,DEBTCONSOLIDATION,B,7000,12.69,0.14,N,6,0.14285714285714285,0.25806451612903225
24,83100,RENT,5.0,HOMEIMPROVEMENT,E,5000,16.35,0.06,N,3,0.06016847172081829,0.20833333333333334
36,372000,RENT,4.0,DEBTCONSOLIDATION,E,2000,,0.01,Y,14,0.005376344086021506,0.1111111111111111
23,44000,RENT,4.0,DEBTCONSOLIDATION,A,3000,7.66,0.07,N,4,0.06818181818181818,0.17391304347826086
40,44000,RENT,9.0,MEDICAL,A,6200,5.42,0.14,N,17,0.1409090909090909,0.225
27,120000,MORTGAGE,3.0,PERSONAL,B,14000,11.99,0.12,N,7,0.11666666666666667,0.1111111111111111
32,110888,MORTGAGE,0.0,MEDICAL,B,10400,9.91,0.09,N,6,0.09378832696053675,0.0
26,30000,RENT,0.0,VENTURE,B,10625,11.71,0.35,N,3,0.3541666666666667,0.0
36,31000,RENT,2.0,VENTURE,A,2500,8.9,0.08,N,15,0.08064516129032258,0.05555555555555555
42,60000,MORTGAGE,1.0,MEDICAL,A,8000,5.42,0.13,N,13,0.13333333333333333,0.023809523809523808
23,99996,MORTGAGE,2.0,PERSONAL,B,4800,11.49,0.05,N,2,0.048001920076803074,0.08695652173913043
28,45500,OWN,1.0,MEDICAL,A,8400,,0.18,N,5,0.18461538461538463,0.03571428571428571
28,12000,RENT,0.0,PERSONAL,C,2400,12.68,0.2,Y,8,0.2,0.0
27,20000,RENT,1.0,EDUCATION,C,6000,13.11,0.3,Y,5,0.3,0.037037037037037035
37,55000,RENT,19.0,DEBTCONSOLIDATION,B,30000,9.91,0.55,N,15,0.5454545454545454,0.5135135135135135
26,36000,RENT,1.0,VENTURE,A,7000,8.94,0.19,N,3,0.19444444444444445,0.038461538461538464
26,35000,RENT,2.0,DEBTCONSOLIDATION,A,2500,8.9,0.07,N,2,0.07142857142857142,0.07692307692307693
31,15000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,2000,16.89,0.13,Y,8,0.13333333333333333,0.0967741935483871
22,45000,RENT,0.0,PERSONAL,C,6000,13.23,0.13,N,4,0.13333333333333333,0.0
24,225000,RENT,0.0,MEDICAL,B,6000,,0.03,N,4,0.02666666666666667,0.0
31,59712,RENT,0.0,DEBTCONSOLIDATION,E,24000,17.43,0.4,N,9,0.40192926045016075,0.0
26,111000,RENT,1.0,HOMEIMPROVEMENT,B,7200,12.18,0.06,N,3,0.06486486486486487,0.038461538461538464
44,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000,13.11,0.19,N,16,0.1875,0.06818181818181818
38,117000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,10700,14.27,0.09,Y,14,0.09145299145299145,0.13157894736842105
23,37148,RENT,4.0,EDUCATION,D,14000,14.42,0.38,N,3,0.3768708947991817,0.17391304347826086
28,35000,RENT,0.0,PERSONAL,B,3000,11.11,0.09,N,8,0.08571428571428572,0.0
28,24996,RENT,2.0,DEBTCONSOLIDATION,C,7000,12.53,0.28,N,8,0.28004480716914704,0.07142857142857142
36,30000,RENT,1.0,DEBTCONSOLIDATION,B,5000,11.14,0.17,N,17,0.16666666666666666,0.027777777777777776
23,84000,RENT,3.0,MEDICAL,A,15850,8.49,0.19,N,4,0.1886904761904762,0.13043478260869565
24,45000,RENT,0.0,MEDICAL,C,5000,13.79,0.11,Y,2,0.1111111111111111,0.0
22,20000,OWN,3.0,EDUCATION,A,7500,5.79,0.38,N,4,0.375,0.13636363636363635
24,100000,MORTGAGE,1.0,VENTURE,A,5000,,0.05,N,3,0.05,0.041666666666666664
48,33500,RENT,1.0,HOMEIMPROVEMENT,D,1500,14.74,0.04,N,11,0.04477611940298507,0.020833333333333332
35,37000,RENT,2.0,PERSONAL,B,6000,9.99,0.16,N,7,0.16216216216216217,0.05714285714285714
26,55000,MORTGAGE,6.0,EDUCATION,A,11500,8.9,0.21,N,4,0.20909090909090908,0.23076923076923078
23,25000,MORTGAGE,4.0,MEDICAL,A,5000,9.32,0.2,N,2,0.2,0.17391304347826086
35,48000,OWN,6.0,HOMEIMPROVEMENT,C,4200,13.61,0.09,N,7,0.0875,0.17142857142857143
23,57664,MORTGAGE,4.0,EDUCATION,A,10000,6.62,0.17,N,4,0.17341842397336293,0.17391304347826086
24,29000,RENT,0.0,MEDICAL,D,12000,15.05,0.41,Y,2,0.41379310344827586,0.0
28,98000,MORTGAGE,6.0,MEDICAL,A,1000,7.74,0.01,N,9,0.01020408163265306,0.21428571428571427
31,30372,RENT,2.0,PERSONAL,D,20200,14.74,0.67,N,8,0.665086263663901,0.06451612903225806
36,87000,RENT,5.0,MEDICAL,C,5000,13.98,0.06,N,14,0.05747126436781609,0.1388888888888889
48,32500,RENT,0.0,VENTURE,D,2000,17.27,0.06,N,16,0.06153846153846154,0.0
30,93000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,18000,15.23,0.19,N,9,0.1935483870967742,0.36666666666666664
34,90000,MORTGAGE,5.0,PERSONAL,B,24250,10.62,0.27,N,7,0.26944444444444443,0.14705882352941177
35,67500,RENT,5.0,HOMEIMPROVEMENT,B,3500,10.62,0.05,N,9,0.05185185185185185,0.14285714285714285
38,100000,RENT,0.0,DEBTCONSOLIDATION,C,14000,13.23,0.14,Y,14,0.14,0.0
23,33000,RENT,0.0,PERSONAL,B,7800,10.95,0.24,N,2,0.23636363636363636,0.0
27,90000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.49,0.17,N,5,0.16666666666666666,0.18518518518518517
25,64000,RENT,7.0,EDUCATION,D,8000,15.28,0.13,N,4,0.125,0.28
22,50000,RENT,3.0,DEBTCONSOLIDATION,C,6000,13.49,0.12,Y,2,0.12,0.13636363636363635
22,30000,RENT,1.0,DEBTCONSOLIDATION,C,15000,15.27,0.5,Y,2,0.5,0.045454545454545456
22,30000,RENT,1.0,MEDICAL,C,10000,12.53,0.33,N,4,0.3333333333333333,0.045454545454545456
31,80000,RENT,6.0,PERSONAL,A,10000,,0.13,N,9,0.125,0.1935483870967742
42,30000,RENT,5.0,VENTURE,D,8000,14.96,0.27,N,15,0.26666666666666666,0.11904761904761904
22,60000,MORTGAGE,3.0,MEDICAL,A,2000,7.4,0.03,N,2,0.03333333333333333,0.13636363636363635
25,41000,RENT,1.0,PERSONAL,D,4000,14.84,0.1,Y,4,0.0975609756097561,0.04
25,115000,MORTGAGE,4.0,MEDICAL,A,4000,7.88,0.03,N,4,0.034782608695652174,0.16
26,154000,MORTGAGE,5.0,MEDICAL,B,12400,11.83,0.08,N,4,0.08051948051948052,0.19230769230769232
23,147000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,25000,10.25,0.17,N,3,0.17006802721088435,0.17391304347826086
37,175000,RENT,2.0,HOMEIMPROVEMENT,B,15000,9.76,0.09,N,17,0.08571428571428572,0.05405405405405406
26,37000,RENT,2.0,VENTURE,A,2500,7.14,0.07,N,3,0.06756756756756757,0.07692307692307693
27,86625,MORTGAGE,3.0,HOMEIMPROVEMENT,A,14825,,0.17,N,9,0.17113997113997115,0.1111111111111111
27,60000,RENT,2.0,MEDICAL,C,12000,13.92,0.2,Y,8,0.2,0.07407407407407407
36,64064,MORTGAGE,4.0,VENTURE,B,9500,,0.15,N,15,0.14828921078921078,0.1111111111111111
23,40000,RENT,2.0,PERSONAL,C,3000,13.49,0.07,N,3,0.075,0.08695652173913043
28,95000,RENT,5.0,EDUCATION,B,8000,12.42,0.08,N,6,0.08421052631578947,0.17857142857142858
27,80000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,3000,11.11,0.04,N,7,0.0375,0.1111111111111111
39,108000,MORTGAGE,6.0,EDUCATION,D,30000,16.49,0.28,Y,11,0.2777777777777778,0.15384615384615385
33,42000,RENT,2.0,PERSONAL,A,4000,6.39,0.1,N,9,0.09523809523809523,0.06060606060606061
27,90000,RENT,4.0,HOMEIMPROVEMENT,A,19200,6.99,0.21,N,8,0.21333333333333335,0.14814814814814814
23,100000,MORTGAGE,4.0,MEDICAL,C,15000,13.49,0.15,N,4,0.15,0.17391304347826086
33,54000,RENT,1.0,DEBTCONSOLIDATION,D,6500,14.96,0.12,Y,7,0.12037037037037036,0.030303030303030304
35,82863,RENT,14.0,EDUCATION,A,11000,,0.13,N,9,0.132749236691889,0.4
35,100000,MORTGAGE,14.0,PERSONAL,A,10000,6.62,0.1,N,8,0.1,0.4
25,36000,MORTGAGE,0.0,MEDICAL,C,5400,14.26,0.15,N,3,0.15,0.0
22,60000,RENT,2.0,EDUCATION,B,8000,10.0,0.13,N,4,0.13333333333333333,0.09090909090909091
26,144000,MORTGAGE,2.0,EDUCATION,A,12000,7.49,0.08,N,3,0.08333333333333333,0.07692307692307693
24,47500,RENT,4.0,PERSONAL,A,4200,8.9,0.09,N,4,0.08842105263157894,0.16666666666666666
31,39996,OWN,8.0,HOMEIMPROVEMENT,C,4000,14.35,0.1,Y,9,0.1000100010001,0.25806451612903225
29,50000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,3250,14.26,0.07,N,5,0.065,0.1724137931034483
24,40000,RENT,6.0,MEDICAL,A,5000,6.17,0.13,N,3,0.125,0.25
34,38000,MORTGAGE,9.0,PERSONAL,C,14500,12.84,0.38,Y,6,0.3815789473684211,0.2647058823529412
22,90000,MORTGAGE,1.0,EDUCATION,C,2500,13.22,0.03,N,2,0.027777777777777776,0.045454545454545456
29,450000,MORTGAGE,4.0,EDUCATION,D,25000,15.37,0.06,N,7,0.05555555555555555,0.13793103448275862
29,58000,RENT,3.0,PERSONAL,A,10000,6.99,0.17,N,5,0.1724137931034483,0.10344827586206896
33,56136,RENT,12.0,VENTURE,E,19000,15.68,0.34,Y,5,0.3384637309391478,0.36363636363636365
28,37000,RENT,0.0,DEBTCONSOLIDATION,D,14000,14.42,0.38,N,10,0.3783783783783784,0.0
22,24500,RENT,3.0,MEDICAL,B,4800,10.65,0.2,N,2,0.19591836734693877,0.13636363636363635
23,50000,RENT,3.0,EDUCATION,B,10000,9.91,0.2,N,3,0.2,0.13043478260869565
25,50000,RENT,0.0,PERSONAL,A,5000,,0.1,N,2,0.1,0.0
33,62000,MORTGAGE,3.0,EDUCATION,A,10000,7.88,0.16,N,6,0.16129032258064516,0.09090909090909091
24,49000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,2700,6.92,0.06,N,4,0.05510204081632653,0.20833333333333334
34,90636,MORTGAGE,4.0,EDUCATION,C,17000,13.85,0.19,Y,5,0.18756344057548877,0.11764705882352941
24,82800,RENT,4.0,DEBTCONSOLIDATION,B,10000,10.59,0.12,N,3,0.12077294685990338,0.16666666666666666
23,82500,MORTGAGE,0.0,EDUCATION,A,5000,8.49,0.06,N,4,0.06060606060606061,0.0
33,65000,RENT,3.0,DEBTCONSOLIDATION,C,7000,14.26,0.11,N,10,0.1076923076923077,0.09090909090909091
24,31200,MORTGAGE,2.0,EDUCATION,C,6700,14.26,0.21,Y,2,0.21474358974358973,0.08333333333333333
23,50004,RENT,5.0,MEDICAL,C,8000,12.73,0.16,N,4,0.15998720102391809,0.21739130434782608
33,49000,RENT,2.0,VENTURE,B,6000,10.99,0.12,N,6,0.12244897959183673,0.06060606060606061
23,70000,RENT,4.0,EDUCATION,A,6000,7.49,0.09,N,2,0.08571428571428572,0.17391304347826086
25,50000,RENT,0.0,HOMEIMPROVEMENT,B,6400,9.91,0.13,N,4,0.128,0.0
31,29000,MORTGAGE,3.0,EDUCATION,B,3500,12.53,0.12,N,5,0.1206896551724138,0.0967741935483871
21,18000,RENT,2.0,DEBTCONSOLIDATION,C,5800,14.72,0.32,Y,4,0.32222222222222224,0.09523809523809523
25,74000,MORTGAGE,5.0,HOMEIMPROVEMENT,D,10000,14.59,0.14,Y,4,0.13513513513513514,0.2
27,72000,OWN,2.0,EDUCATION,B,12000,9.99,0.17,N,9,0.16666666666666666,0.07407407407407407
24,50000,RENT,3.0,MEDICAL,C,6625,11.22,0.13,N,2,0.1325,0.125
23,48000,RENT,0.0,MEDICAL,D,20000,14.96,0.42,N,3,0.4166666666666667,0.0
52,22500,MORTGAGE,2.0,PERSONAL,C,6000,13.49,0.27,N,21,0.26666666666666666,0.038461538461538464
23,61000,RENT,3.0,PERSONAL,A,4200,6.03,0.07,N,4,0.06885245901639345,0.13043478260869565
33,53796,RENT,1.0,DEBTCONSOLIDATION,B,10500,11.14,0.2,N,6,0.19518179790318982,0.030303030303030304
25,62050,MORTGAGE,4.0,MEDICAL,D,5400,15.21,0.07,Y,3,0.08702659145850121,0.16
41,50000,RENT,0.0,PERSONAL,B,6000,8.88,0.12,N,17,0.12,0.0
29,51540,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4000,5.79,0.08,N,7,0.07760962359332557,0.10344827586206896
32,120000,MORTGAGE,9.0,VENTURE,A,8000,7.51,0.07,N,7,0.06666666666666667,0.28125
39,60000,RENT,3.0,HOMEIMPROVEMENT,B,3800,10.37,0.06,N,14,0.06333333333333334,0.07692307692307693
29,65000,RENT,5.0,VENTURE,B,15000,11.83,0.23,N,9,0.23076923076923078,0.1724137931034483
32,75000,MORTGAGE,4.0,HOMEIMPROVEMENT,B,12000,11.71,0.16,N,6,0.16,0.125
29,45996,RENT,6.0,EDUCATION,B,3000,9.76,0.07,N,7,0.06522306287503261,0.20689655172413793
30,36000,RENT,2.0,VENTURE,B,5000,10.75,0.14,N,5,0.1388888888888889,0.06666666666666667
24,98000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,16000,14.79,0.16,Y,2,0.16326530612244897,0.041666666666666664
26,81360,MORTGAGE,4.0,HOMEIMPROVEMENT,A,6000,7.9,0.07,N,4,0.07374631268436578,0.15384615384615385
30,48000,MORTGAGE,4.0,PERSONAL,A,8500,7.49,0.18,N,8,0.17708333333333334,0.13333333333333333
27,36400,RENT,5.0,MEDICAL,A,9000,7.49,0.25,N,8,0.24725274725274726,0.18518518518518517
23,112976,MORTGAGE,2.0,MEDICAL,A,20000,6.91,0.18,N,2,0.17702874946891375,0.08695652173913043
23,62900,RENT,2.0,MEDICAL,D,12000,14.96,0.16,N,4,0.1907790143084261,0.08695652173913043
22,58608,RENT,4.0,MEDICAL,A,10000,7.51,0.17,N,2,0.17062517062517063,0.18181818181818182
22,60000,RENT,0.0,EDUCATION,B,15000,11.71,0.25,N,3,0.25,0.0
30,89000,MORTGAGE,3.0,PERSONAL,B,10800,11.99,0.12,N,8,0.12134831460674157,0.1
23,75000,RENT,3.0,VENTURE,A,13200,6.17,0.18,N,4,0.176,0.13043478260869565
33,66000,RENT,2.0,VENTURE,D,6400,14.96,0.1,N,7,0.09696969696969697,0.06060606060606061
33,55000,MORTGAGE,3.0,MEDICAL,A,1775,7.49,0.03,N,7,0.03227272727272727,0.09090909090909091
25,40000,RENT,6.0,EDUCATION,B,10400,9.91,0.26,N,4,0.26,0.24
31,36000,RENT,12.0,VENTURE,B,1450,,0.04,N,7,0.04027777777777778,0.3870967741935484
22,74000,MORTGAGE,3.0,PERSONAL,B,10000,11.83,0.14,N,3,0.13513513513513514,0.13636363636363635
29,32000,MORTGAGE,5.0,MEDICAL,A,3100,7.51,0.1,N,5,0.096875,0.1724137931034483
40,110000,RENT,6.0,HOMEIMPROVEMENT,B,13000,9.91,0.12,N,17,0.11818181818181818,0.15
24,50000,RENT,1.0,HOMEIMPROVEMENT,A,5000,7.49,0.1,N,2,0.1,0.041666666666666664
21,24996,RENT,2.0,MEDICAL,E,5000,16.45,0.2,N,4,0.20003200512081934,0.09523809523809523
22,43000,MORTGAGE,0.0,EDUCATION,A,5000,7.14,0.12,N,2,0.11627906976744186,0.0
28,150000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000,7.88,0.1,N,6,0.1,0.17857142857142858
25,105000,MORTGAGE,6.0,VENTURE,D,6500,13.87,0.06,Y,3,0.06190476190476191,0.24
22,15996,RENT,3.0,EDUCATION,C,4000,13.35,0.25,Y,2,0.25006251562890724,0.13636363636363635
24,30000,RENT,3.0,MEDICAL,D,5300,15.28,0.18,Y,3,0.17666666666666667,0.125
24,65000,RENT,2.0,HOMEIMPROVEMENT,B,11400,11.89,0.18,N,3,0.1753846153846154,0.08333333333333333
24,45000,MORTGAGE,2.0,PERSONAL,A,7200,7.29,0.16,N,4,0.16,0.08333333333333333
26,130000,RENT,0.0,HOMEIMPROVEMENT,C,4550,13.57,0.04,Y,4,0.035,0.0
35,160000,OWN,10.0,VENTURE,B,24000,11.83,0.15,N,9,0.15,0.2857142857142857
37,65000,RENT,7.0,EDUCATION,C,12000,13.98,0.18,N,15,0.18461538461538463,0.1891891891891892
34,12000,OWN,0.0,HOMEIMPROVEMENT,B,3250,10.99,0.27,N,5,0.2708333333333333,0.0
26,90000,RENT,8.0,PERSONAL,C,8400,,0.09,N,2,0.09333333333333334,0.3076923076923077
23,46000,RENT,1.0,EDUCATION,B,12500,11.11,0.27,N,2,0.2717391304347826,0.043478260869565216
27,63000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,4500,8.88,0.07,N,7,0.07142857142857142,0.3333333333333333
23,43200,RENT,2.0,VENTURE,D,9100,13.24,0.21,N,2,0.21064814814814814,0.08695652173913043
23,45600,MORTGAGE,3.0,VENTURE,C,12000,14.65,0.26,Y,2,0.2631578947368421,0.13043478260869565
22,75000,RENT,2.0,EDUCATION,B,19600,12.42,0.26,N,4,0.2613333333333333,0.09090909090909091
31,135000,MORTGAGE,9.0,VENTURE,A,10000,7.14,0.07,N,6,0.07407407407407407,0.2903225806451613
25,49244,RENT,3.0,EDUCATION,A,8000,8.0,0.16,N,3,0.16245633985866298,0.12
37,51000,RENT,11.0,VENTURE,D,6400,16.89,0.13,Y,13,0.12549019607843137,0.2972972972972973
24,24000,RENT,3.0,PERSONAL,B,12000,10.36,0.5,N,4,0.5,0.125
25,84996,MORTGAGE,3.0,VENTURE,A,3000,,0.04,N,2,0.03529577862487646,0.12
42,52400,MORTGAGE,14.0,PERSONAL,B,21000,10.38,0.4,N,15,0.40076335877862596,0.3333333333333333
21,37000,OWN,3.0,EDUCATION,C,7200,13.61,0.19,N,4,0.1945945945945946,0.14285714285714285
22,45000,RENT,0.0,MEDICAL,B,3500,12.53,0.08,N,3,0.07777777777777778,0.0
31,60000,RENT,2.0,PERSONAL,A,4750,5.99,0.08,N,5,0.07916666666666666,0.06451612903225806
43,42000,MORTGAGE,0.0,MEDICAL,A,7775,5.99,0.19,N,16,0.18511904761904763,0.0
27,70000,MORTGAGE,8.0,VENTURE,B,12000,9.91,0.17,N,6,0.17142857142857143,0.2962962962962963
25,42500,RENT,0.0,MEDICAL,C,4000,12.99,0.09,N,3,0.09411764705882353,0.0
33,53000,RENT,1.0,HOMEIMPROVEMENT,C,12000,12.84,0.23,N,5,0.22641509433962265,0.030303030303030304
27,24570,MORTGAGE,2.0,PERSONAL,C,8500,,0.35,Y,8,0.34595034595034596,0.07407407407407407
23,24000,RENT,4.0,VENTURE,B,1500,11.49,0.06,N,2,0.0625,0.17391304347826086
25,62000,MORTGAGE,7.0,VENTURE,A,12000,5.42,0.19,N,2,0.1935483870967742,0.28
28,31000,OWN,0.0,PERSONAL,A,1000,7.4,0.03,N,7,0.03225806451612903,0.0
26,115600,MORTGAGE,4.0,VENTURE,A,9925,7.29,0.09,N,4,0.08585640138408304,0.15384615384615385
30,52000,MORTGAGE,9.0,PERSONAL,D,9000,12.49,0.17,Y,6,0.17307692307692307,0.3
27,25200,RENT,3.0,MEDICAL,A,6000,7.9,0.24,N,5,0.23809523809523808,0.1111111111111111
24,124080,RENT,4.0,PERSONAL,D,24000,16.49,0.19,Y,4,0.19342359767891681,0.16666666666666666
35,29568,MORTGAGE,6.0,PERSONAL,C,6000,13.23,0.2,Y,10,0.20292207792207792,0.17142857142857143
37,40080,RENT,7.0,MEDICAL,A,2350,7.88,0.06,N,12,0.058632734530938126,0.1891891891891892
